LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
160000.0,1,1,2,31,-2,-2,-1,0,0,0,0,90467.0,58972.0
50000.0,1,3,2,35,0,0,0,-1,-1,-1,0,123195.0,16509.0
430000.0,1,1,1,39,-1,-1,0,0,-1,-1,0,811723.0,808565.0
50000.0,2,1,2,25,0,0,0,-2,-2,-2,0,89092.0,4000.0
260000.0,1,3,1,52,0,0,0,0,0,0,1,856306.0,28520.0
50000.0,1,1,2,24,0,0,0,0,0,0,0,113230.0,7841.0
270000.0,2,1,2,30,0,0,0,2,0,0,0,198920.0,19000.0
50000.0,2,2,1,37,0,0,0,0,0,0,0,256824.0,6710.0
50000.0,1,2,2,29,1,-2,-2,-2,-2,-2,0,0.0,0.0
30000.0,1,3,2,27,0,0,0,0,-1,-1,0,141679.0,42557.0
210000.0,2,2,1,36,1,2,0,0,0,0,1,980436.0,34000.0
210000.0,1,5,1,43,0,0,0,0,0,0,0,918774.0,31949.0
50000.0,1,3,2,32,0,0,0,0,0,0,0,239459.0,8360.0
30000.0,2,2,1,38,0,0,2,0,0,2,1,18677.0,9900.0
100000.0,2,3,1,32,0,0,2,2,2,2,0,221816.0,14154.0
100000.0,2,3,1,35,0,0,0,0,0,0,0,449031.0,16916.0
320000.0,2,3,2,45,0,0,0,0,0,0,0,1147249.0,41277.0
360000.0,1,1,2,26,0,0,0,0,0,0,0,132041.0,6131.0
130000.0,2,3,2,28,1,-1,-1,-1,-1,-1,0,16612.0,16779.0
80000.0,2,2,2,26,0,0,0,-1,0,0,0,81674.0,19203.0
70000.0,2,2,1,44,0,0,0,0,0,0,1,52318.0,9500.0
210000.0,1,2,1,47,1,-1,-1,-2,-2,-2,0,-520.0,296.0
320000.0,1,2,2,32,0,0,0,-1,0,0,0,1082372.0,291409.0
120000.0,1,1,1,33,0,0,0,0,0,0,0,699679.0,27500.0
70000.0,2,1,2,27,1,2,2,2,2,2,0,385028.0,14000.0
70000.0,2,3,1,43,2,2,0,-1,0,0,1,361205.0,74902.0
70000.0,2,1,2,23,0,0,0,0,0,0,0,207732.0,8158.0
360000.0,2,1,2,36,-1,-1,-1,-1,0,0,0,111797.0,99177.0
500000.0,1,3,1,38,0,0,0,0,0,0,0,389183.0,15662.0
80000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,0,2340.0,1950.0
100000.0,2,2,2,36,0,0,0,0,0,0,0,556491.0,25000.0
90000.0,2,1,2,23,0,0,0,0,0,0,0,143209.0,12634.0
80000.0,2,1,2,23,2,2,2,0,0,0,1,424037.0,17100.0
30000.0,2,2,2,47,2,2,2,2,2,2,1,104087.0,4800.0
80000.0,2,2,1,42,0,0,0,0,0,0,1,133433.0,9500.0
110000.0,2,2,2,28,0,0,0,0,0,0,1,235009.0,13000.0
50000.0,1,3,2,31,-1,-1,-1,-2,-2,-2,1,40646.0,1000.0
360000.0,1,1,2,45,-1,-1,-1,-1,-1,-2,0,57964.0,58045.0
500000.0,2,2,1,39,0,-1,-1,-1,-2,-2,0,13778.0,2066.0
50000.0,2,2,1,39,-1,2,2,2,0,0,0,148374.0,5566.0
80000.0,2,3,1,39,-1,-1,-1,0,-1,-1,1,22224.0,17451.0
40000.0,1,2,2,27,0,0,2,0,0,0,1,189221.0,12800.0
80000.0,2,2,2,24,0,0,0,0,0,0,0,478880.0,17363.0
70000.0,2,3,1,49,2,2,2,2,2,2,1,132612.0,9140.0
200000.0,2,2,1,31,-1,2,-1,2,2,-1,0,3388.0,1526.0
80000.0,2,1,2,31,-1,-1,-1,-1,-1,2,0,44120.0,43127.0
20000.0,2,1,2,21,0,0,0,0,0,-1,0,58414.0,8684.0
500000.0,2,1,2,46,-2,-1,-1,-1,-1,-1,0,409402.0,456026.0
70000.0,1,2,2,30,0,0,0,0,0,0,0,401479.0,14933.0
80000.0,1,2,1,46,0,-1,-1,2,-1,0,0,34410.0,3120.0
520000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,0,29727.0,25717.0
310000.0,2,3,1,45,0,0,0,0,0,0,0,1361397.0,91084.0
50000.0,1,1,2,29,2,2,2,2,0,0,1,287870.0,12205.0
50000.0,2,2,2,22,0,0,2,0,0,0,0,187458.0,6662.0
240000.0,1,2,1,31,2,0,-1,2,2,-1,1,107637.0,6989.0
240000.0,1,3,1,55,0,0,0,0,0,0,0,168942.0,13500.0
60000.0,2,3,1,47,0,0,0,0,0,0,0,219450.0,9665.0
50000.0,2,3,2,63,2,2,2,2,0,0,0,298265.0,13601.0
180000.0,2,1,1,47,1,-2,-1,-1,-2,-2,1,3276.0,3312.0
50000.0,2,2,1,32,-1,-1,-1,-2,-2,-2,1,1518.0,699.0
260000.0,2,1,2,28,0,0,0,0,0,0,0,796048.0,31200.0
50000.0,2,2,2,22,1,2,0,0,0,0,0,185850.0,9097.0
300000.0,2,2,2,35,0,0,0,0,0,0,0,1431315.0,74582.0
180000.0,2,2,2,28,0,0,0,0,0,0,0,78387.0,7027.0
280000.0,1,2,1,39,-2,-2,-2,-2,-2,-2,1,24054.0,25643.0
60000.0,2,2,2,25,0,0,0,0,0,0,0,266932.0,32500.0
210000.0,2,2,1,42,-1,-1,-1,-2,-1,-1,0,5386.0,3848.0
200000.0,2,2,1,46,0,0,0,0,0,0,0,577697.0,18922.0
80000.0,1,2,2,33,0,0,0,0,0,-1,0,333232.0,59299.0
50000.0,1,2,2,24,-1,0,0,0,0,0,0,31650.0,11019.0
200000.0,1,3,1,44,0,0,0,0,0,0,0,921708.0,62734.0
80000.0,2,2,2,29,0,0,0,0,0,0,0,35208.0,11152.0
20000.0,1,2,2,46,-1,-1,-1,0,0,-2,1,2730.0,1170.0
50000.0,1,1,2,23,-1,-1,-1,-2,-2,-2,1,6688.0,3625.0
320000.0,2,1,2,30,-1,-1,-1,-2,-2,-1,1,14621.0,12958.0
290000.0,2,2,2,27,0,0,0,0,0,0,0,1354408.0,48536.0
50000.0,1,2,2,33,0,0,0,0,0,0,1,214803.0,8893.0
50000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,0,6933.0,7305.0
250000.0,1,1,2,33,-1,3,2,-1,-1,-1,1,11271.0,11088.0
240000.0,2,2,2,25,0,0,0,0,0,0,0,74648.0,14144.0
330000.0,2,1,2,28,0,0,0,0,0,0,0,168351.0,8299.0
450000.0,2,1,2,35,1,-2,-1,0,0,-2,0,7235.0,3654.0
290000.0,2,1,2,27,0,0,0,0,0,0,0,604043.0,26039.0
50000.0,1,2,1,32,0,0,0,0,0,0,0,226477.0,9176.0
80000.0,2,1,2,28,1,2,2,2,2,2,0,334817.0,13715.0
200000.0,2,1,2,48,-2,-2,-2,-1,2,2,0,10000.0,5000.0
20000.0,2,2,1,32,3,2,0,0,0,0,1,93331.0,3190.0
50000.0,1,3,2,39,0,0,-1,-1,2,0,0,125225.0,54810.0
290000.0,2,1,2,46,0,0,-1,-1,-1,-1,0,584330.0,223583.0
140000.0,2,2,1,41,0,0,0,0,2,0,0,285907.0,16300.0
20000.0,1,3,2,24,1,3,2,0,0,3,1,88816.0,3401.0
100000.0,1,3,2,26,2,0,0,0,0,0,1,529298.0,17766.0
360000.0,2,2,1,47,-1,-1,-1,-1,0,0,0,133783.0,79790.0
230000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,0,17456.0,19328.0
60000.0,2,2,1,37,1,2,2,2,2,2,1,309396.0,13763.0
50000.0,1,2,1,36,0,0,0,0,0,0,0,293597.0,12321.0
70000.0,1,2,1,47,0,0,0,0,0,0,0,280473.0,10500.0
200000.0,2,2,2,34,1,-1,-1,-1,-1,-1,0,14308.0,14308.0
50000.0,2,2,2,26,0,0,0,0,-2,-2,1,102922.0,3900.0
20000.0,2,2,2,22,-1,-1,2,0,0,-1,1,3751.0,3800.0
50000.0,2,1,1,45,1,2,-1,0,0,0,0,80975.0,21345.0
500000.0,1,2,1,31,0,0,0,0,0,0,0,1645477.0,62579.0
30000.0,1,3,3,54,0,0,0,0,0,0,0,141140.0,12000.0
200000.0,2,3,2,31,0,0,2,2,2,2,0,1063461.0,42208.0
50000.0,2,2,2,23,0,0,0,0,0,0,0,205700.0,9650.0
100000.0,2,2,1,31,0,0,0,0,0,0,0,440375.0,16160.0
30000.0,2,2,2,49,0,0,0,0,2,2,0,82599.0,5300.0
300000.0,2,1,2,28,-1,-1,-1,-1,0,0,0,55514.0,18119.0
260000.0,2,3,1,34,2,2,0,0,2,2,1,753481.0,37981.0
80000.0,2,2,2,38,0,0,0,0,0,0,0,326410.0,11615.0
60000.0,1,2,1,41,0,0,0,0,0,0,0,246448.0,29731.0
230000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,0,55060.0,34583.0
180000.0,2,1,2,33,0,-1,-1,-2,-2,-2,0,4597.0,2935.0
50000.0,2,1,2,25,1,2,0,0,0,0,0,268282.0,13601.0
180000.0,2,1,2,27,-1,2,-1,-1,-1,2,0,4688.0,3397.0
140000.0,1,2,1,41,0,0,0,0,0,0,0,628006.0,68135.0
180000.0,2,1,2,28,0,0,0,0,0,0,0,268552.0,41408.0
460000.0,1,2,1,52,0,0,0,0,0,0,0,1016121.0,43154.0
220000.0,2,1,1,32,1,2,0,0,2,2,0,115273.0,6500.0
50000.0,2,2,2,25,0,0,0,0,0,0,0,223806.0,8240.0
20000.0,1,3,2,26,8,7,6,5,4,3,0,203855.0,300.0
280000.0,2,2,1,39,2,3,2,2,2,2,1,1168292.0,45300.0
50000.0,1,2,2,37,0,0,0,0,0,0,0,291846.0,11506.0
80000.0,2,3,2,28,0,0,0,0,0,0,0,424996.0,16500.0
60000.0,2,2,1,45,0,-1,-1,0,0,0,0,203422.0,82000.0
100000.0,2,3,2,48,-1,-1,-1,0,0,0,0,310530.0,99046.0
230000.0,1,1,1,37,1,-1,-1,2,-1,0,1,15768.0,11248.0
30000.0,2,1,1,52,-1,2,-1,2,-1,0,0,48366.0,33324.0
200000.0,1,3,2,34,1,2,2,3,2,2,0,1044961.0,76231.0
360000.0,1,1,1,57,1,-2,-1,-1,-1,-2,0,1014.0,1106.0
200000.0,1,3,2,61,0,0,-1,-1,-1,-1,1,22347.0,24497.0
500000.0,1,1,2,48,1,-2,-1,-1,0,0,0,67724.0,27288.0
280000.0,2,2,3,40,0,0,0,0,0,0,0,1443741.0,41716.0
30000.0,1,1,2,24,-1,2,0,0,3,2,1,117660.0,6312.0
190000.0,1,1,2,26,0,0,0,0,0,0,0,818482.0,29900.0
210000.0,1,1,2,29,0,0,0,0,0,0,0,969883.0,34872.0
500000.0,1,1,1,46,-2,-2,-2,-2,-2,-1,0,173936.0,165562.0
310000.0,2,2,2,27,-1,-1,-1,-1,0,-1,1,6214.0,4953.0
120000.0,2,2,3,59,2,2,2,2,2,2,1,509530.0,17647.0
180000.0,2,2,2,39,0,0,-1,-1,-2,-2,0,5000.0,2125.0
220000.0,2,1,2,29,0,0,0,0,0,0,1,1117574.0,41687.0
200000.0,2,1,2,35,0,-1,0,0,0,0,0,190904.0,60845.0
300000.0,2,1,1,35,-1,-1,-2,-2,-2,-1,0,5822.0,825.0
50000.0,2,2,2,37,0,0,0,-1,0,0,0,26910.0,27369.0
20000.0,1,3,2,37,0,0,0,-1,-1,-2,0,58485.0,4597.0
90000.0,2,2,1,43,2,-1,2,-1,0,-1,1,3510.0,2340.0
360000.0,1,1,1,39,-1,-1,2,-1,-1,0,0,4652.0,4124.0
50000.0,1,3,2,51,1,-2,-2,-2,-2,-2,1,0.0,0.0
80000.0,2,2,1,31,-2,-2,-2,-2,-2,-2,0,10681.0,10375.0
90000.0,1,2,2,28,0,0,0,0,0,0,0,272971.0,14002.0
110000.0,1,1,2,28,1,2,0,0,0,0,0,256464.0,10693.0
220000.0,2,1,1,42,-1,-1,-1,-1,-1,-1,0,34476.0,34476.0
620000.0,1,2,2,31,-2,-2,-2,-2,-2,-2,0,62846.0,59632.0
220000.0,2,2,2,30,0,0,0,0,0,2,0,868677.0,36549.0
150000.0,2,2,2,25,-1,-1,-1,-1,0,0,0,125058.0,73326.0
130000.0,1,1,2,48,0,0,0,0,0,0,0,400165.0,12970.0
20000.0,1,1,2,25,0,0,0,0,0,0,0,71826.0,8200.0
60000.0,2,1,2,29,1,-1,2,-1,-1,-1,1,4779.0,4580.0
230000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,0,10177.0,9977.0
130000.0,2,1,1,35,0,0,0,-1,-1,-1,0,226534.0,56705.0
20000.0,2,1,2,25,0,0,0,0,0,0,0,66270.0,5893.0
60000.0,2,1,2,24,0,-1,0,0,-1,-1,1,64208.0,18143.0
50000.0,2,3,3,45,0,0,0,0,0,0,0,90523.0,3737.0
230000.0,1,1,1,40,0,0,0,0,0,0,0,431650.0,15721.0
220000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0,8964.0,11159.0
340000.0,2,2,1,45,-2,-2,-2,-2,-2,-2,0,22746.0,20064.0
480000.0,2,3,1,39,-2,-2,-1,-1,-1,0,0,249409.0,128234.0
450000.0,1,1,1,33,-1,-1,-1,-1,-1,-1,0,2939.0,3331.0
150000.0,1,1,2,34,0,0,0,0,0,0,0,332418.0,21370.0
200000.0,2,2,1,31,0,0,0,0,0,0,0,119278.0,5919.0
180000.0,1,1,2,36,-2,-2,-2,-2,-1,-1,0,35384.0,36084.0
40000.0,1,3,1,56,1,-2,-2,-2,-2,-2,1,0.0,0.0
500000.0,1,1,1,53,1,1,-1,0,-1,0,0,25154.0,31606.0
250000.0,1,3,1,46,0,0,0,0,-1,0,0,299391.0,124005.0
190000.0,1,3,1,34,0,0,0,0,0,0,0,1140073.0,41847.0
150000.0,2,2,1,27,-1,-1,-1,-1,-1,-2,0,36863.0,111242.0
160000.0,1,3,1,33,0,0,0,0,-2,-2,0,61962.0,2344.0
200000.0,1,1,2,26,-2,-2,-2,-2,-1,-1,0,41007.0,32819.0
50000.0,1,2,2,25,-2,-2,-2,-2,-2,-2,1,-17109.0,0.0
50000.0,1,2,2,26,2,0,0,0,0,0,0,229332.0,9915.0
50000.0,1,2,2,31,0,0,0,0,2,0,1,184562.0,6704.0
200000.0,2,2,1,32,-1,-1,-1,-1,-1,-1,0,57507.0,62547.0
110000.0,1,1,2,26,0,0,0,0,0,0,0,248129.0,26452.0
80000.0,2,1,1,35,-1,-1,-2,-2,-1,-1,1,2197.0,1647.0
130000.0,2,2,2,26,0,0,0,0,0,-2,1,365922.0,28898.0
360000.0,2,1,2,30,-1,-1,-1,0,0,0,0,58028.0,48875.0
80000.0,2,6,2,51,0,0,0,0,-1,0,0,37568.0,11391.0
220000.0,2,1,2,38,-1,2,2,2,2,2,0,5900.0,0.0
160000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,0,28239.0,23631.0
250000.0,2,1,1,32,0,0,0,0,0,0,0,1458413.0,60500.0
360000.0,2,1,2,29,0,0,-2,-2,-2,-1,1,5930.0,2650.0
230000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,0,113746.0,97489.0
500000.0,1,1,1,31,1,-2,-2,-2,-1,0,1,1762.0,881.0
180000.0,2,2,2,31,0,0,0,0,0,0,0,637174.0,22594.0
90000.0,1,3,2,45,0,0,0,-1,0,0,0,380018.0,67985.0
200000.0,1,3,0,36,-2,-2,-2,-2,-2,-2,0,152892.0,153864.0
80000.0,2,3,1,28,0,0,0,0,0,-2,0,146886.0,6000.0
60000.0,1,3,2,25,0,0,0,0,0,0,0,262240.0,12459.0
440000.0,2,2,2,29,0,0,0,0,0,0,0,1491179.0,61822.0
250000.0,2,3,1,49,-2,-2,-2,-2,-2,-2,1,2212.0,1580.0
330000.0,2,1,1,32,0,0,0,0,0,0,0,811723.0,29343.0
180000.0,2,2,2,43,0,0,0,-2,-2,-1,0,93114.0,88922.0
120000.0,2,2,2,32,0,0,0,0,0,2,1,101605.0,14508.0
160000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0.0,0.0
80000.0,1,3,1,31,0,0,0,0,0,0,0,320313.0,20000.0
60000.0,1,1,2,29,0,0,0,0,2,2,0,273544.0,13100.0
110000.0,1,2,1,30,2,0,0,3,2,2,1,374445.0,21500.0
360000.0,2,1,2,29,0,0,-1,-1,-1,-1,0,30190.0,7162.0
280000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0,10258.0,7869.0
190000.0,1,1,1,44,-1,-1,2,2,-2,-2,0,6842.0,3190.0
240000.0,2,2,2,28,0,0,0,0,0,0,0,673434.0,26000.0
240000.0,1,2,1,44,0,0,0,0,0,0,0,1172687.0,46506.0
20000.0,2,3,1,23,0,0,0,0,0,0,1,113712.0,5650.0
430000.0,2,2,1,32,-2,-2,-1,2,0,0,0,236396.0,152276.0
20000.0,1,3,1,45,1,3,2,2,0,0,1,91178.0,1200.0
410000.0,2,1,2,41,-2,-2,-2,-1,-1,-1,0,2229.0,139098.0
480000.0,1,1,1,41,0,0,0,-1,-1,-1,0,330719.0,92908.0
220000.0,2,2,2,31,-1,-1,-2,-1,-1,-2,1,149445.0,110699.0
60000.0,2,2,2,31,0,0,0,0,0,0,0,287831.0,12600.0
310000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,0,13851.0,13851.0
180000.0,2,2,1,30,1,-1,-1,-1,0,0,0,53327.0,34781.0
80000.0,1,2,1,49,0,0,0,0,0,0,0,320346.0,10965.0
320000.0,1,2,2,44,-1,-1,-2,-2,-2,-2,0,96980.0,73045.0
200000.0,2,1,2,40,1,-2,-2,-2,-2,-2,1,0.0,0.0
190000.0,1,3,1,44,1,-1,2,0,0,0,0,7352.0,4000.0
100000.0,2,3,1,43,0,0,0,0,0,0,0,29500.0,3682.0
150000.0,2,3,2,47,0,0,0,2,0,0,0,404082.0,9768.0
230000.0,2,2,1,46,-2,-2,-2,-2,-2,-2,0,0.0,83.0
50000.0,2,1,2,24,1,2,2,0,0,2,0,305422.0,10100.0
20000.0,1,2,2,30,0,0,0,0,0,0,0,118078.0,5468.0
150000.0,1,1,2,33,0,0,0,0,0,0,0,148959.0,19540.0
50000.0,2,1,2,28,0,0,0,0,0,0,0,34645.0,9500.0
120000.0,2,1,1,31,-1,-1,2,0,0,-2,0,9253.0,4469.0
50000.0,1,2,2,27,0,0,0,0,0,0,0,280443.0,10778.0
30000.0,2,2,1,27,0,0,0,0,0,0,0,159318.0,32172.0
160000.0,2,3,1,44,2,2,-2,-2,-2,-2,1,1500.0,0.0
280000.0,2,3,2,38,-1,-1,-1,-1,0,0,0,67853.0,60278.0
570000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,0,23626.0,108426.0
100000.0,2,2,1,43,-1,-1,-1,-1,-1,0,0,184836.0,127532.0
130000.0,2,2,2,29,0,0,0,2,0,0,0,551173.0,26900.0
390000.0,1,1,1,46,-1,-1,-1,-1,-1,-1,0,173435.0,169990.0
50000.0,2,3,1,40,2,2,0,0,0,0,1,159227.0,3850.0
180000.0,1,3,1,42,0,0,0,0,0,0,0,933364.0,35510.0
10000.0,1,3,1,50,0,0,0,3,2,2,0,47576.0,6500.0
60000.0,1,1,1,60,-1,-1,-1,-1,-1,-1,0,5169.0,5169.0
210000.0,1,2,1,38,2,0,0,0,0,0,1,1182051.0,46778.0
360000.0,1,3,2,30,1,-2,-2,-2,-2,-2,1,0.0,0.0
30000.0,2,3,2,23,0,0,0,0,0,0,0,190917.0,8287.0
220000.0,2,1,1,44,-1,0,0,0,0,0,0,1244993.0,42260.0
400000.0,1,1,2,29,0,-1,-1,-1,0,0,0,198047.0,153694.0
50000.0,2,2,1,28,3,2,2,7,7,7,0,14400.0,0.0
180000.0,2,2,2,48,1,-1,-1,-1,-1,-1,0,22253.0,20195.0
320000.0,2,2,2,29,-2,-2,-2,-2,-2,-2,0,6253.0,4500.0
100000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,0,518.0,0.0
160000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,0,14522.0,17910.0
20000.0,1,3,2,38,0,0,0,0,0,0,0,112669.0,5269.0
520000.0,1,1,2,34,0,0,0,0,0,0,0,1057107.0,37194.0
260000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,0,20267.0,27398.0
30000.0,1,2,2,29,1,3,2,0,0,0,0,172739.0,4105.0
130000.0,2,2,1,34,0,0,0,2,0,0,0,353556.0,13290.0
160000.0,1,3,1,51,0,0,0,-2,-1,-1,1,2821.0,9306.0
100000.0,1,2,1,38,0,0,0,0,0,0,0,61059.0,15007.0
280000.0,1,1,1,42,1,-2,-2,-2,-2,-2,0,0.0,0.0
80000.0,2,1,2,27,0,0,0,0,0,0,0,238724.0,12800.0
160000.0,2,2,2,44,0,0,0,0,0,0,0,792343.0,145000.0
200000.0,1,3,2,43,3,2,2,2,2,2,1,15000.0,0.0
20000.0,2,2,2,26,0,0,0,0,0,0,0,68980.0,2719.0
80000.0,1,3,1,65,0,0,0,-1,-1,-1,0,58269.0,9552.0
30000.0,2,2,2,23,2,0,0,2,2,2,1,110556.0,6472.0
130000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0,35557.0,27049.0
120000.0,2,1,2,28,1,-1,2,2,-1,-1,0,1914.0,1932.0
180000.0,2,2,1,27,1,-1,-1,-1,-1,-1,0,2100.0,2556.0
500000.0,2,1,2,37,0,0,0,0,0,0,0,284715.0,21000.0
210000.0,2,2,1,47,0,0,0,0,0,0,0,129346.0,12500.0
360000.0,1,2,2,38,-1,0,0,0,0,0,0,477607.0,136709.0
50000.0,2,2,0,28,1,2,0,0,0,0,0,287973.0,10464.0
550000.0,2,1,2,33,0,0,0,0,0,0,0,1488548.0,55600.0
50000.0,1,1,1,42,0,0,0,0,0,0,0,225886.0,9673.0
200000.0,1,3,2,33,-2,-2,-2,-2,-1,-1,0,21246.0,18589.0
180000.0,2,2,1,42,0,0,0,2,0,0,0,650631.0,30000.0
130000.0,2,2,2,45,-1,0,0,0,0,0,0,650133.0,26598.0
30000.0,2,2,2,22,0,0,0,0,0,0,0,127236.0,4000.0
100000.0,1,2,2,39,-1,-1,-1,-1,0,0,0,33815.0,26780.0
220000.0,2,1,1,36,1,2,-1,2,-1,3,1,18741.0,7338.0
10000.0,1,1,2,23,0,0,0,0,0,0,0,37681.0,11500.0
360000.0,2,3,2,46,-1,-1,-1,-1,-1,-1,0,146895.0,154720.0
200000.0,2,5,1,25,0,0,0,0,0,0,1,524514.0,23571.0
100000.0,2,1,2,42,0,-1,-1,0,0,0,0,255622.0,26556.0
140000.0,2,2,1,39,0,0,0,0,0,0,0,772510.0,33428.0
240000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0,35137.0,32809.0
50000.0,2,1,2,24,0,0,0,-1,-1,-1,0,141973.0,70405.0
50000.0,1,1,1,47,0,0,0,0,0,0,0,313995.0,12449.0
330000.0,1,3,1,39,-2,-2,-2,-2,-2,-2,0,13104.0,13104.0
160000.0,2,1,2,30,-2,-2,-2,-2,-1,-1,1,29194.0,81591.0
500000.0,2,2,2,28,0,0,0,0,0,0,0,928273.0,26243.0
320000.0,1,1,2,26,-1,-1,-1,-1,-1,-1,0,1896.0,1896.0
100000.0,2,3,1,50,0,0,0,0,0,0,0,122606.0,12000.0
30000.0,2,2,2,26,0,0,0,0,0,0,1,117890.0,6064.0
20000.0,1,1,2,22,0,0,0,0,0,0,0,109641.0,7400.0
70000.0,2,3,1,38,0,0,0,0,0,0,0,118613.0,7807.0
400000.0,1,1,2,28,-1,0,-1,0,0,0,0,652342.0,527853.0
90000.0,1,2,1,47,0,0,-1,-1,-2,-1,1,109956.0,5613.0
170000.0,1,2,1,30,-1,-1,-1,0,-1,-1,0,2862.0,3062.0
60000.0,2,2,2,29,-1,0,0,0,-2,-2,0,122376.0,6033.0
140000.0,1,1,1,40,0,0,0,0,0,0,0,778849.0,28766.0
200000.0,2,3,1,32,-2,-2,-2,-2,-2,-2,0,46788.0,47030.0
60000.0,1,2,2,49,0,0,0,0,0,0,0,229186.0,47635.0
400000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,0,16061.0,16136.0
360000.0,1,1,2,33,1,-2,-2,-2,-2,-2,0,0.0,0.0
240000.0,2,1,2,26,1,-1,-1,-1,-1,-1,0,967.0,967.0
30000.0,1,2,2,25,0,0,0,0,0,0,1,64456.0,9500.0
50000.0,2,3,2,57,0,0,0,0,0,0,0,110419.0,5107.0
20000.0,1,2,2,40,1,2,2,2,3,2,0,100133.0,6100.0
210000.0,2,2,2,24,0,0,0,0,0,0,0,585597.0,21430.0
230000.0,2,1,2,31,0,0,0,-1,0,-1,0,104701.0,53265.0
150000.0,2,2,1,39,2,2,0,0,0,0,1,895274.0,26939.0
180000.0,2,2,1,68,0,0,0,0,0,0,0,823624.0,82000.0
10000.0,1,3,2,25,1,2,2,2,0,0,1,41996.0,4252.0
280000.0,2,2,2,35,0,0,0,0,0,0,0,1515982.0,289706.0
290000.0,1,2,1,38,-2,-2,-2,-2,-2,-2,0,45325.0,25023.0
180000.0,2,2,1,36,0,0,0,0,0,0,0,491832.0,32825.0
30000.0,2,2,1,31,1,2,0,0,2,0,0,135171.0,13000.0
80000.0,1,2,2,30,0,0,0,0,0,0,0,254947.0,9119.0
300000.0,2,1,1,30,-2,-2,-2,-2,-2,-2,0,42267.0,15918.0
120000.0,1,1,2,27,0,0,0,0,0,0,0,119620.0,6900.0
340000.0,2,1,2,36,-1,-1,-1,-1,-1,0,0,66894.0,60711.0
150000.0,1,3,2,44,0,0,0,0,0,0,0,359497.0,86669.0
50000.0,2,2,2,22,0,0,0,0,0,2,0,202719.0,12036.0
130000.0,2,2,2,23,2,2,2,0,0,0,0,51631.0,7500.0
200000.0,1,1,1,40,-2,-2,-2,-2,-2,-2,0,34240.0,67716.0
420000.0,2,1,1,32,-1,-1,-2,-2,-2,-2,0,9249.0,378.0
220000.0,1,1,2,38,0,0,0,0,0,0,0,1245115.0,46961.0
250000.0,1,1,2,29,1,-1,2,2,-2,-1,0,10564.0,8104.0
110000.0,2,2,2,39,0,0,0,0,0,0,0,667146.0,25330.0
80000.0,1,1,2,25,0,0,0,0,0,0,0,149857.0,5800.0
30000.0,2,2,2,24,2,2,2,0,0,0,0,171243.0,7654.0
60000.0,1,2,2,26,0,0,0,0,0,0,0,210595.0,10959.0
190000.0,1,2,1,36,0,0,0,0,0,0,0,495150.0,27526.0
80000.0,1,2,1,36,0,0,0,0,0,0,0,86997.0,6412.0
10000.0,2,2,1,37,3,2,0,0,2,0,1,52372.0,3785.0
320000.0,2,2,1,29,0,0,0,0,0,0,0,104445.0,9865.0
390000.0,1,1,2,32,0,0,0,0,-1,-1,0,205358.0,31525.0
140000.0,1,5,2,26,0,0,0,0,0,0,0,607617.0,21976.0
150000.0,2,1,2,30,0,-1,0,0,-2,-2,0,10338.0,8189.0
50000.0,2,1,2,22,0,0,0,0,0,0,0,202100.0,10523.0
50000.0,2,2,2,24,-1,-1,-1,-1,0,-1,0,6148.0,4466.0
60000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,0,76973.0,76854.0
200000.0,2,1,1,49,-1,-1,-1,-1,-1,-1,0,13663.0,12415.0
50000.0,1,2,2,39,0,0,0,0,0,2,0,257211.0,12275.0
250000.0,2,3,3,49,1,2,2,0,0,0,0,1319236.0,42672.0
130000.0,1,3,2,44,0,0,0,0,0,0,0,362908.0,13300.0
500000.0,1,1,1,54,2,2,2,0,0,0,1,3127490.0,110000.0
500000.0,1,1,1,51,1,2,2,0,0,0,0,1415584.0,46501.0
50000.0,2,2,2,24,1,-2,-1,-1,0,0,0,87812.0,66249.0
10000.0,1,2,2,23,-2,-1,-1,-1,0,0,1,12611.0,5244.0
